last_updated,percent_change_24h,percent_change_1h,price_usd,24h_volume_usd,percent_change_7d
1518857968,9.14,1.08,10877.5,7816130000.0,22.86
1518858267,9.09,0.98,10871.9,7801400000.0,22.8
1518858567,8.96,0.71,10856.9,7801430000.0,22.66
1518858869,9.02,0.68,10864.6,7800030000.0,22.82
1518858869,9.02,0.68,10864.6,7800030000.0,22.82
1518859168,9.01,0.6,10863.4,7821110000.0,22.84
1518859467,9.2,0.71,10882.1,7836940000.0,23.09
1518859767,9.34,0.59,10896.4,7862800000.0,23.29
1518860067,9.42,0.5,10904.6,7870850000.0,23.4
1518860368,9.13,0.03,10875.7,7867150000.0,23.16
1518860667,9.02,-0.09,10863.7,7872540000.0,23.04
1518860967,8.99,-0.19,10858.9,7876620000.0,23.08
1518861268,8.61,-0.58,10817.8,7878260000.0,22.66
1518861567,8.24,-0.97,10777.3,7862610000.0,22.27
1518861866,7.95,-1.22,10744.4,7861390000.0,21.91
1518862167,7.67,-1.48,10712.6,7877120000.0,21.64
1518862466,7.86,-1.3,10727.8,7896390000.0,21.83
1518862767,8.21,-1.1,10757.5,7933870000.0,22.21
1518863067,8.38,-0.98,10771.1,7949650000.0,22.43
1518863367,8.44,-0.95,10775.8,7948530000.0,22.5
1518863667,8.65,-0.8,10790.6,7958190000.0,22.75
1518863967,8.96,-0.55,10820.4,7984270000.0,23.09
1518864267,8.71,-0.59,10791.8,7997400000.0,22.81
1518864568,8.76,-0.27,10794.2,7984690000.0,22.92
1518864867,8.49,-0.4,10764.1,7979280000.0,22.63
1518865169,8.3,-0.29,10741.4,7959150000.0,22.44
1518865467,8.38,-0.21,10748.4,7959340000.0,22.56
1518865767,8.39,-0.16,10740.9,7970240000.0,22.52
1518866068,8.51,-0.01,10746.9,7973410000.0,22.63
1518866367,8.71,0.07,10763.4,7999280000.0,22.84
1518866667,8.82,0.05,10770.9,8014350000.0,22.99
1518866967,8.95,-0.03,10781.7,7999480000.0,23.16
1518867267,9.07,0.07,10792.3,8012350000.0,23.32
1518867567,9.09,0.08,10795.1,8030680000.0,23.4
1518867867,9.25,0.18,10808.7,8036490000.0,23.6
1518868168,9.3,0.39,10818.8,8066320000.0,23.76
1518868467,9.36,0.49,10824.7,8080530000.0,23.86
1518868767,9.27,0.53,10820.4,8081200000.0,23.86
1518869067,9.28,0.62,10823.6,8066730000.0,23.94
1518869368,9.35,0.75,10832.2,8085850000.0,24.08
1518869667,9.65,0.98,10861.6,8120320000.0,24.47
1518869968,9.59,0.86,10858.8,8150760000.0,24.51
1518870266,9.65,0.93,10866.2,8104740000.0,24.59
1518870568,9.7,0.86,10872.1,8160230000.0,24.77
1518870867,9.54,0.67,10857.3,8162830000.0,24.62
1518871168,9.83,0.79,10888.7,8194240000.0,25.04
1518871468,9.83,0.76,10892.4,8231460000.0,25.14
1518871768,9.97,0.87,10909.3,8272500000.0,25.43
1518872067,9.8,0.76,10897.3,8262100000.0,25.32
1518872367,9.49,0.42,10872.1,8281380000.0,25.09
1518872667,9.58,0.52,10887.0,8289860000.0,25.33
1518872968,9.02,-0.05,10838.2,8284400000.0,24.88
1518873267,8.77,-0.2,10821.7,8233530000.0,24.76
1518873568,8.24,-0.76,10775.9,8261660000.0,24.26
1518873868,8.35,-0.63,10793.6,8278020000.0,24.54
1518874167,8.33,-0.64,10797.9,8286560000.0,24.67
1518874467,8.24,-0.71,10795.3,8284670000.0,24.64
1518874768,8.07,-0.93,10784.5,8299070000.0,24.59
1518875068,8.26,-0.69,10809.0,8306900000.0,24.98
1518875368,8.19,-0.76,10807.9,8319520000.0,25.02
1518875669,8.02,-0.78,10798.0,8316470000.0,24.96
1518875967,7.86,-0.81,10786.3,8309810000.0,24.84
1518876267,7.41,-1.1,10751.8,8286100000.0,24.49
1518876567,7.29,-0.96,10744.7,8300070000.0,24.46
1518876867,7.19,-0.77,10742.8,8323320000.0,24.5
1518877167,7.09,-0.73,10737.0,8314640000.0,24.48
1518877765,6.4,-1.05,10681.7,8279620000.0,23.92
1518878066,6.01,-1.3,10652.8,8312990000.0,23.64
1518878366,6.16,-1.19,10669.3,8339640000.0,23.88
1518878666,6.34,-0.99,10692.0,8339590000.0,24.18
1518878666,6.34,-0.99,10692.0,8339590000.0,24.18
1518878966,6.45,-0.83,10707.1,8344460000.0,24.39
1518879266,6.44,-0.76,10708.0,8345290000.0,24.45
1518879567,6.33,-0.67,10705.4,8323660000.0,24.46
1518879866,6.49,-0.44,10724.5,8334510000.0,24.73
1518880166,6.73,-0.06,10753.9,8374550000.0,25.11
1518880466,6.78,0.26,10763.7,8378400000.0,25.26
1518880768,6.89,0.68,10784.5,8387140000.0,25.57
1518881067,6.87,0.78,10789.4,8384690000.0,25.65
1518881666,6.39,0.53,10749.9,8349530000.0,25.28
1518881966,6.35,0.58,10750.5,8327610000.0,25.33
1518881966,6.35,0.58,10750.5,8327610000.0,25.33
1518882267,6.25,0.57,10749.9,8318300000.0,25.37
1518882566,6.38,0.65,10763.9,8328820000.0,25.58
1518882867,6.41,0.56,10774.8,8320130000.0,25.77
1518883168,6.52,0.58,10789.0,8336910000.0,25.96
1518883467,6.54,0.58,10793.5,8229070000.0,26.07
1518883766,6.76,0.7,10815.3,8238940000.0,26.34
1518884065,6.72,0.55,10813.0,8237050000.0,26.33
1518884365,6.59,0.34,10801.4,8244100000.0,26.23
1518884665,6.7,0.44,10813.1,8256750000.0,26.4
1518884966,6.86,0.57,10829.9,8270410000.0,26.62
1518885267,7.12,0.85,10856.6,8282070000.0,26.95
1518885567,7.16,0.88,10858.8,8296310000.0,26.99
1518885866,7.29,1.05,10872.4,8299730000.0,27.16
1518886166,7.36,1.06,10876.9,8306040000.0,27.22
1518886467,7.41,0.9,10878.2,8311450000.0,27.24
1518886766,7.45,0.86,10878.5,8301380000.0,27.25
1518887067,7.41,0.63,10866.3,8294950000.0,27.11
1518887368,7.4,0.53,10861.3,8283190000.0,27.05
1518887667,7.36,0.43,10854.8,8269460000.0,26.97
1518887967,7.44,0.36,10856.3,8274600000.0,26.99
1518888268,7.65,0.41,10873.0,8293230000.0,27.19
1518888567,7.76,0.4,10882.0,8299590000.0,27.31
1518888867,7.73,0.25,10878.6,8296690000.0,27.29
1518889466,7.91,0.23,10889.4,8308490000.0,27.43
1518889766,7.91,0.17,10888.6,8296900000.0,27.43
1518889766,7.91,0.17,10888.6,8296900000.0,27.43
1518890067,8.03,0.21,10894.6,8316790000.0,27.5
1518890366,7.83,0.02,10871.4,8314000000.0,27.25
1518890667,7.81,-0.03,10863.1,8295500000.0,27.17
1518890967,7.56,-0.28,10835.5,8277980000.0,26.84
1518891267,7.52,-0.37,10825.1,8262080000.0,26.74
1518891566,7.48,-0.42,10819.8,8262010000.0,26.69
1518891867,7.46,-0.53,10811.9,8253560000.0,26.62
1518892166,7.34,-0.67,10799.9,8232820000.0,26.48
1518892466,7.39,-0.7,10801.4,8244390000.0,26.52
1518892766,7.61,-0.55,10821.9,8268730000.0,26.78
1518893367,7.85,-0.37,10840.4,8270880000.0,27.04
1518893666,7.8,-0.42,10835.5,8265620000.0,27.0
1518893666,7.8,-0.42,10835.5,8265620000.0,27.0
1518893968,7.85,-0.25,10835.7,8269850000.0,27.06
1518894267,7.84,-0.16,10834.1,8273750000.0,27.04
1518894567,7.87,-0.1,10835.3,8264210000.0,27.08
1518894866,7.9,0.06,10839.1,8262620000.0,27.16
1518895167,7.95,0.18,10842.3,8257320000.0,27.24
1518895467,7.96,0.24,10839.6,8258590000.0,27.26
1518895768,7.98,0.22,10839.0,8247500000.0,27.3
1518896067,7.85,0.06,10825.4,8236080000.0,27.19
1518896367,7.79,-0.02,10819.0,8221340000.0,27.17
1518896367,7.79,-0.02,10819.0,8221340000.0,27.17
1518896967,7.67,-0.2,10812.2,8239930000.0,27.19
1518897266,7.49,-0.34,10797.8,8186740000.0,27.07
1518897566,7.45,-0.39,10794.7,8207930000.0,27.06
1518897866,7.34,-0.45,10787.7,8208840000.0,27.02
1518898466,7.18,-0.51,10782.4,8196360000.0,27.08
1518898466,7.18,-0.51,10782.4,8196360000.0,27.08
1518898766,7.11,-0.56,10777.9,8189640000.0,27.07
1518899065,7.0,-0.61,10771.0,8200690000.0,27.05
1518899367,6.99,-0.52,10777.2,8187340000.0,27.18
1518899667,6.93,-0.52,10771.1,8200190000.0,27.17
1518899967,6.93,-0.42,10775.4,8210340000.0,27.27
1518900267,7.17,-0.1,10804.4,8214180000.0,27.68
1518900567,7.43,0.23,10832.0,8243000000.0,28.0
1518900866,7.44,0.32,10838.8,8258070000.0,28.13
1518901167,7.46,0.45,10845.1,8253670000.0,28.26
1518901466,7.5,0.54,10849.5,8252390000.0,28.35
1518901767,7.57,0.75,10864.7,8265830000.0,28.57
1518902066,7.59,0.82,10872.0,8259020000.0,28.68
1518902367,7.47,0.84,10868.4,8255560000.0,28.71
1518902667,7.47,0.86,10870.9,8240760000.0,28.75
1518902967,7.33,0.77,10862.1,8235140000.0,28.71
1518903267,7.38,0.77,10871.9,8243750000.0,28.87
1518903566,7.41,0.71,10876.0,8256650000.0,28.92
1518903866,7.39,0.75,10880.7,8274700000.0,29.02
1518904166,7.35,0.61,10882.3,8279940000.0,29.11
1518904467,7.41,0.58,10892.8,8272090000.0,29.27
1518904767,7.3,0.43,10890.0,8271930000.0,29.27
1518905067,7.08,0.16,10870.6,8278460000.0,29.07
1518905367,7.05,0.12,10875.0,8267430000.0,29.16
1518905666,6.87,-0.05,10856.3,8264940000.0,28.94
1518905967,6.76,-0.13,10853.7,8254550000.0,28.97
1518906267,6.66,-0.2,10848.0,8258560000.0,28.91
1518906569,6.61,-0.18,10852.0,8251590000.0,29.01
1518906868,6.72,-0.07,10866.6,8228760000.0,29.21
1518907167,7.11,0.27,10906.2,8266790000.0,29.71
1518907467,7.53,0.66,10951.1,8317320000.0,30.28
1518907768,7.85,0.96,10986.8,8355770000.0,30.73
1518908067,8.05,1.15,11007.2,8369650000.0,30.97
1518908368,8.04,1.19,11006.9,8363960000.0,31.03
1518908668,8.04,1.24,11007.7,8374510000.0,31.07
1518908966,8.32,1.5,11036.0,8410700000.0,31.41
1518909267,8.6,1.85,11067.0,8477730000.0,31.86
1518909567,8.71,2.01,11077.9,8529300000.0,32.03
1518909866,9.13,2.43,11122.3,8561330000.0,32.6
1518910167,9.12,2.25,11124.4,8610780000.0,32.68
1518910767,9.21,2.04,11139.5,8640300000.0,32.94
1518910767,9.21,2.04,11139.5,8640300000.0,32.94
1518911068,8.84,1.55,11108.8,8660430000.0,32.64
1518911368,8.89,1.42,11117.5,8665200000.0,32.78
1518911667,8.7,1.05,11101.7,8657510000.0,32.63
1518911967,8.8,0.94,11112.7,8660880000.0,32.78
1518912266,8.89,0.95,11123.4,8671240000.0,32.93
1518912566,8.88,0.71,11124.5,8669610000.0,33.0
1518913167,8.7,0.27,11111.4,8682000000.0,32.92
1518913467,8.56,-0.08,11101.7,8694350000.0,32.84
1518913768,8.58,-0.09,11107.1,8704500000.0,32.95
1518913768,8.58,-0.09,11107.1,8704500000.0,32.95
1518914066,8.53,-0.1,11106.3,8725420000.0,32.99
1518914367,8.51,-0.11,11108.3,8738310000.0,33.06
1518914666,8.55,-0.02,11117.8,8758480000.0,33.18
1518914966,8.67,0.15,11136.0,8775670000.0,33.47
1518915267,8.71,0.26,11147.2,8782750000.0,33.65
1518915566,8.63,0.31,11148.9,8799400000.0,33.68
1518915866,8.98,0.61,11185.3,8834630000.0,34.15
1518916167,9.04,0.76,11198.9,8858370000.0,34.38
1518916466,9.22,0.97,11224.0,8871520000.0,34.71
1518917067,9.09,1.08,11230.0,8906010000.0,34.84
1518917067,9.09,1.08,11230.0,8906010000.0,34.84
1518917367,9.35,1.36,11261.8,8947960000.0,35.27
1518917667,9.45,1.45,11273.9,8994070000.0,35.44
1518917972,9.89,1.93,11334.6,9011400000.0,36.23
1518918266,9.8,1.8,11325.1,9022310000.0,36.15
1518918567,9.55,1.5,11308.2,9007340000.0,36.0
1518918867,9.18,1.25,11288.2,9020750000.0,35.81
1518919168,9.04,0.99,11283.7,9025760000.0,35.84
1518919468,9.14,1.04,11302.8,9008520000.0,36.13
1518919767,8.92,0.79,11280.9,8986040000.0,35.93
1518920066,8.82,0.7,11279.0,8982950000.0,35.95
1518920367,8.67,0.36,11274.9,8983410000.0,35.95
1518920667,8.82,0.55,11295.8,8995990000.0,36.28
1518920965,8.71,0.33,11293.1,8994330000.0,36.25
1518921267,8.78,0.22,11314.2,8973660000.0,36.6
1518921567,8.86,0.35,11328.8,9003710000.0,36.79
1518921867,8.78,0.32,11335.0,9014230000.0,36.96
1518922166,8.92,0.42,11349.8,9018790000.0,37.2
1518922466,8.51,0.16,11321.6,9008620000.0,36.93
1518922767,8.1,-0.03,11287.0,8986140000.0,36.56
1518923068,7.44,-0.46,11233.1,8998430000.0,35.94
1518923367,7.43,-0.45,11235.4,9013900000.0,36.01
1518923667,7.37,-0.46,11234.7,9021250000.0,36.05
1518923967,6.78,-0.99,11180.0,9004790000.0,35.43
1518924266,6.31,-1.35,11136.7,8980350000.0,34.91
1518924566,5.92,-1.73,11102.0,9007740000.0,34.56
1518924867,5.61,-2.09,11076.2,9009450000.0,34.3
1518925167,5.57,-2.13,11078.5,9019640000.0,34.36
1518925468,5.78,-1.91,11106.2,9056610000.0,34.74
1518925767,5.39,-2.25,11067.9,9064030000.0,34.31
1518926067,5.3,-2.08,11063.4,9017120000.0,34.25
1518926366,4.73,-2.55,11005.5,9024110000.0,33.59
1518926667,4.56,-2.29,10991.3,9034960000.0,33.45
1518926967,4.5,-2.05,10987.8,9068050000.0,33.45
1518927265,4.59,-1.95,10999.3,9063920000.0,33.59
1518927568,4.45,-1.65,10986.9,9057360000.0,33.49
1518927866,4.48,-1.51,10992.2,9048230000.0,33.55
1518928168,4.52,-0.98,11004.3,9046960000.0,33.77
1518928466,4.47,-1.03,10999.2,9030130000.0,33.72
1518928766,4.44,-0.85,11000.4,9021150000.0,33.81
1518929066,4.26,-0.74,10989.0,9022160000.0,33.68
1518929367,4.45,-0.39,11012.2,9032550000.0,34.08
1518929665,4.54,-0.22,11027.6,9062740000.0,34.27
1518929966,4.69,0.16,11049.8,9076180000.0,34.61
1518930266,4.5,0.15,11035.8,9038440000.0,34.52
1518930567,4.43,0.34,11041.3,9059590000.0,34.61
1518930866,3.35,-0.58,10930.1,9058300000.0,33.3
1518931167,3.02,-0.83,10903.4,9000330000.0,33.04
1518931468,2.39,-1.36,10847.6,9040420000.0,32.47
1518932067,1.27,-2.35,10739.2,8991840000.0,31.21
1518932368,1.11,-2.45,10736.3,9018590000.0,31.28
1518932667,0.81,-2.76,10708.4,9056950000.0,30.94
1518932967,1.08,-2.51,10742.4,9096890000.0,31.41
1518933267,0.79,-2.81,10716.0,9116130000.0,31.19
1518933267,0.79,-2.81,10716.0,9116130000.0,31.19
1518933565,0.56,-3.02,10693.4,9100890000.0,30.91
1518933867,0.01,-3.28,10639.0,9106200000.0,30.28
1518934166,-0.09,-3.27,10633.2,9127990000.0,30.26
1518934468,0.17,-2.36,10668.4,9165930000.0,30.76
1518934767,0.43,-1.63,10699.0,9195260000.0,31.17
1518935067,0.76,-1.24,10742.0,9236450000.0,31.69
1518935369,0.8,-0.33,10753.4,9248640000.0,31.89
1518935667,0.97,-0.09,10772.0,9233200000.0,32.13
1518936268,0.37,0.01,10723.9,9177650000.0,31.56
1518936568,-0.01,-0.18,10686.2,9155030000.0,31.11
1518936568,-0.01,-0.18,10686.2,9155030000.0,31.11
1518936867,-0.25,-0.26,10667.8,9121950000.0,30.86
1518937167,-0.82,-0.7,10614.3,9044600000.0,30.24
1518937466,-0.9,-0.68,10609.6,9011260000.0,30.16
1518937767,-0.84,-0.57,10624.0,9079240000.0,30.35
1518938068,-0.69,-0.21,10654.4,9101480000.0,30.76
1518938367,-0.55,-0.21,10678.5,9128770000.0,31.06
1518938666,-0.54,-0.26,10683.9,9128330000.0,31.12
1518938967,-0.67,-0.46,10679.1,9106810000.0,31.03
1518939267,-1.05,-0.82,10649.1,9091250000.0,30.68
1518939566,-0.99,-0.59,10662.7,9083100000.0,30.85
1518939866,-0.99,-0.51,10667.7,9113720000.0,30.91
1518940166,-0.59,0.28,10716.9,9136800000.0,31.52
1518940466,-0.47,0.59,10735.3,9175550000.0,31.75
1518940765,-0.39,0.9,10750.3,9174270000.0,31.93
1518941066,-0.41,1.04,10752.9,9164680000.0,31.94
1518941367,-0.69,0.75,10727.4,9157020000.0,31.63
1518941667,-1.04,0.43,10695.1,9111880000.0,31.25
1518941967,-1.25,0.13,10675.9,9093400000.0,31.0
1518942267,-1.12,0.29,10692.1,9089280000.0,31.19
1518942566,-1.41,-0.04,10663.2,9079220000.0,30.83
1518942865,-1.62,-0.29,10639.7,9033320000.0,30.57
1518943166,-1.8,-0.61,10619.9,9007760000.0,30.3
1518943466,-2.02,-0.95,10592.5,8972510000.0,29.95
1518943767,-2.23,-1.26,10569.7,8938370000.0,29.66
1518944065,-2.37,-1.47,10557.0,8932080000.0,29.52
1518944366,-2.73,-1.91,10519.7,8912260000.0,29.02
1518944665,-2.91,-2.13,10500.9,8887710000.0,28.8
1518944967,-3.07,-2.16,10484.6,8920560000.0,28.55
1518945266,-2.87,-1.8,10508.6,8935630000.0,28.86
1518945566,-2.78,-1.62,10519.5,8932960000.0,28.96
1518945866,-2.68,-1.33,10531.5,8945740000.0,29.05
1518946166,-2.85,-1.33,10512.8,8931080000.0,28.79
1518946466,-3.06,-1.48,10489.9,8908530000.0,28.47
1518946767,-3.56,-1.75,10433.6,8876940000.0,27.75
1518947066,-3.8,-1.75,10409.2,8868800000.0,27.43
1518947366,-3.99,-1.64,10387.3,8885670000.0,27.16
1518947666,-4.13,-1.79,10371.2,8867770000.0,26.89
1518947966,-4.54,-1.97,10326.0,8843470000.0,26.3
1518948266,-4.46,-1.8,10332.9,8867950000.0,26.35
1518948566,-4.05,-1.29,10375.7,8919910000.0,26.83
1518948866,-3.64,-0.88,10418.2,8960470000.0,27.35
1518949167,-3.38,-0.6,10444.6,8972340000.0,27.61
1518949467,-3.21,-0.34,10461.4,9004940000.0,27.78
1518949766,-2.91,0.04,10491.0,9041820000.0,28.11
1518950065,-2.76,0.22,10505.7,9065120000.0,28.29
1518950367,-2.81,0.62,10498.6,9057450000.0,28.18
1518950665,-2.86,0.57,10493.2,9051110000.0,28.09
1518950966,-2.51,1.33,10530.6,9088230000.0,28.52
1518951266,-2.24,1.78,10561.5,9131860000.0,28.87
1518951567,-1.82,2.28,10604.9,9174300000.0,29.34
1518951867,-1.9,2.11,10597.0,9185820000.0,29.23
1518952465,-1.67,2.17,10618.9,9197120000.0,29.44
1518952766,-1.16,2.32,10675.2,9249690000.0,30.07
1518953067,-1.09,2.07,10686.1,9291340000.0,30.17
1518953366,-1.03,2.1,10692.9,9284170000.0,30.24
1518953366,-1.03,2.1,10692.9,9284170000.0,30.24
1518953666,-1.44,1.54,10651.2,9249880000.0,29.72
1518953966,-1.59,1.27,10638.9,9239760000.0,29.54
1518954267,-1.31,1.35,10674.8,9290900000.0,29.94
1518954566,-1.15,1.47,10692.3,9302120000.0,30.15
1518954866,-0.9,1.55,10719.7,9303010000.0,30.46
1518955168,-0.89,1.27,10721.8,9308030000.0,30.48
1518955467,-1.04,0.88,10704.8,9271600000.0,30.27
1518955767,-1.27,0.46,10681.1,9248160000.0,29.96
1518956365,-1.48,0.1,10657.4,9218360000.0,29.65
1518956666,-1.85,-0.33,10617.9,9184650000.0,29.15
1518956666,-1.85,-0.33,10617.9,9184650000.0,29.15
1518956966,-1.93,-0.55,10610.1,9137920000.0,29.02
1518957266,-2.3,-0.95,10571.1,9119710000.0,28.52
1518957566,-2.29,-1.0,10572.6,9040630000.0,28.5
1518957866,-2.06,-0.75,10597.7,9049410000.0,28.8
1518958167,-1.73,-0.57,10631.5,9061540000.0,29.16
1518958466,-1.35,-0.17,10673.5,9075300000.0,29.67
1518958766,-1.28,-0.21,10676.1,9082390000.0,29.68
1518959067,-1.4,-0.31,10659.4,9045480000.0,29.44
1518959367,-1.11,0.11,10687.9,9031620000.0,29.74
1518959666,-0.75,0.54,10723.6,9067170000.0,30.16
1518959966,-0.35,1.12,10764.0,9097260000.0,30.61
1518960265,-0.01,1.56,10800.6,9118150000.0,31.02
1518960566,0.12,1.86,10811.6,9120250000.0,31.12
1518960866,0.59,2.42,10856.5,9162020000.0,31.63
1518961166,0.54,2.26,10850.2,9190750000.0,31.52
1518961467,0.81,2.42,10877.0,9183650000.0,31.79
1518961766,0.84,2.43,10878.2,9219630000.0,31.8
1518962067,0.73,1.96,10862.7,9219040000.0,31.53
1518962365,0.77,1.99,10866.0,9208990000.0,31.57
1518962667,0.67,1.44,10851.6,9207350000.0,31.35
1518962967,0.83,1.38,10866.5,9208870000.0,31.45
1518963267,0.81,1.11,10860.1,9203470000.0,31.33
1518963567,0.85,0.96,10861.1,9190980000.0,31.31
1518963866,0.83,0.65,10855.5,9177360000.0,31.23
1518964166,0.71,0.35,10838.8,9145340000.0,30.99
1518964466,0.71,0.02,10836.6,9100980000.0,30.92
1518964766,0.65,-0.24,10828.5,9094880000.0,30.79
1518965066,0.65,-0.27,10828.1,9077270000.0,30.74
1518965366,0.89,-0.11,10853.3,9083420000.0,31.01
1518965665,0.93,-0.05,10858.5,9107470000.0,31.03
1518965966,1.05,0.05,10872.4,9112870000.0,31.16
1518966266,1.05,0.07,10872.1,9103240000.0,31.12
1518966566,1.02,0.09,10870.6,9083510000.0,31.06
1518966866,1.32,0.48,10907.7,9103160000.0,31.47
1518967166,1.6,0.8,10940.1,9138040000.0,31.78
1518967466,1.73,0.95,10952.1,9156410000.0,31.92
1518967766,1.52,0.84,10935.1,9143930000.0,31.63
1518968066,1.36,0.68,10917.1,9128120000.0,31.37
1518968668,0.77,0.16,10863.8,9117540000.0,30.65
1518968967,0.51,-0.13,10837.6,9069400000.0,30.3
1518969266,0.13,-0.52,10798.2,9092580000.0,29.82
1518969266,0.13,-0.52,10798.2,9092580000.0,29.82
1518969567,-0.11,-0.83,10782.0,9074080000.0,29.59
1518969866,0.13,-0.68,10808.3,8971010000.0,29.88
1518970167,0.01,-0.87,10807.1,8989120000.0,29.83
1518970467,-0.33,-1.26,10775.7,8958300000.0,29.43
1518970767,-0.79,-1.74,10730.8,8938850000.0,28.88
1518971066,-1.14,-2.09,10693.1,8916580000.0,28.41
1518971366,-1.4,-2.36,10671.7,8912630000.0,28.13
1518971666,-1.69,-2.55,10643.3,8890850000.0,27.78
1518971966,-1.61,-2.15,10655.7,8883020000.0,27.91
1518972267,-1.59,-1.77,10661.4,8911470000.0,27.95
1518972566,-1.53,-1.65,10668.0,8909230000.0,28.01
1518972867,-1.59,-1.43,10661.7,8901590000.0,27.9
1518973167,-1.49,-1.25,10674.8,8899440000.0,28.01
1518973469,-1.07,-0.57,10721.8,8951160000.0,28.54
1518973766,-0.76,-0.15,10755.0,8998470000.0,28.94
1518974066,-0.67,0.14,10767.3,8997160000.0,29.06
1518974369,-0.41,0.74,10799.9,9025260000.0,29.41
1518974667,-0.47,0.77,10793.1,9023550000.0,29.34
1518974967,-0.4,1.05,10802.4,9018480000.0,29.42
1518975267,-0.62,0.98,10779.6,9010940000.0,29.16
1518975567,-0.55,1.21,10789.7,9017520000.0,29.28
1518964466,0.71,0.02,10836.6,9100980000.0,30.92
1518976166,-0.38,1.4,10810.0,9019750000.0,29.48
1518976467,-0.36,1.14,10812.4,9030260000.0,29.51
1518976766,-0.31,1.09,10817.8,9031310000.0,29.59
1518977067,-0.21,1.05,10828.6,9033990000.0,29.72
1518977367,-0.48,0.55,10797.8,8998930000.0,29.37
1518977668,-0.82,-0.13,10759.4,8964800000.0,28.9
1518977967,-0.93,-0.26,10746.1,8965190000.0,28.76
1518978267,-0.78,-0.26,10760.4,8981680000.0,28.93
1518978567,-0.38,0.08,10801.2,9017570000.0,29.43
1518978867,-0.25,0.17,10813.5,9035980000.0,29.59
1518979167,-0.04,0.34,10833.7,9037210000.0,29.84
1518979467,0.19,0.52,10856.7,9065930000.0,30.12
1518980066,0.43,0.65,10878.2,9093790000.0,30.39
1518980066,0.43,0.65,10878.2,9093790000.0,30.39
1518980367,0.37,0.55,10869.0,9089120000.0,30.3
1518980667,0.41,0.72,10870.9,9084930000.0,30.34
1518980968,0.37,0.71,10862.0,9070670000.0,30.24
1518981267,0.3,0.65,10852.0,9059840000.0,30.13
1518981566,0.16,0.51,10836.9,9068990000.0,29.96
1518981868,0.18,0.47,10836.1,9073510000.0,29.97
1518982167,0.58,0.77,10878.7,9097010000.0,30.48
1518982467,0.7,0.84,10892.9,9145600000.0,30.65
1518982768,1.11,0.89,10937.0,9169080000.0,31.17
1518983068,1.07,0.76,10933.7,9182690000.0,31.11
1518983366,1.13,0.81,10940.0,9180210000.0,31.19
1518983966,1.16,0.73,10945.7,9178410000.0,31.24
1518983966,1.16,0.73,10945.7,9178410000.0,31.24
1518984267,0.99,0.65,10931.4,9187230000.0,31.06
1518984568,0.85,0.58,10917.5,9176290000.0,30.88
1518984866,0.77,0.52,10910.7,9167640000.0,30.79
1518985168,0.68,0.39,10902.0,9179210000.0,30.67
1518985468,0.67,0.29,10902.2,9178000000.0,30.67
1518985767,0.74,0.36,10911.4,9182020000.0,30.77
1518986066,0.88,0.3,10926.4,9195150000.0,30.93
1518986367,0.93,0.29,10934.7,9211820000.0,31.02
1518986666,0.89,0.07,10930.2,9201770000.0,30.97
1518986967,0.68,-0.2,10908.7,9178730000.0,30.69
1518987267,0.49,-0.45,10887.4,9151900000.0,30.43
1518987567,0.48,-0.4,10886.6,9157160000.0,30.41
1518988166,0.38,-0.41,10878.7,9161370000.0,30.3
1518988467,0.3,-0.35,10874.5,9154150000.0,30.23
1518988467,0.3,-0.35,10874.5,9154150000.0,30.23
1518988765,0.16,-0.49,10859.6,9144130000.0,30.06
1518989067,-0.17,-0.74,10834.2,9128060000.0,29.75
1518989366,-0.21,-0.8,10829.5,9117040000.0,29.7
1518989665,-0.66,-1.2,10786.6,9113130000.0,29.17
1518989965,-0.64,-1.13,10795.2,9094710000.0,29.26
1518990267,-0.82,-1.12,10790.4,9110340000.0,29.19
1518990567,-0.57,-0.77,10826.0,9144620000.0,29.61
1518990868,-0.36,-0.35,10858.1,9168270000.0,29.98
1518991167,-0.28,-0.12,10873.6,9179440000.0,30.16
1518991467,-0.39,-0.11,10871.3,9181180000.0,30.13
1518991767,-0.45,0.02,10874.7,9175010000.0,30.16
1518992067,-0.49,0.08,10873.4,9175640000.0,30.12
1518992366,-0.68,0.11,10861.9,9161110000.0,30.0
1518992667,-1.07,0.04,10833.7,9140220000.0,29.67
1518992966,-1.14,-0.03,10826.5,9146430000.0,29.57
1518993266,-1.1,0.33,10842.6,9164780000.0,29.74
1518993567,-1.16,0.31,10843.7,9136680000.0,29.74
1518993866,-1.48,-0.03,10810.7,9087550000.0,29.34
1518994167,-2.06,-0.72,10757.6,9035050000.0,28.69
1518994466,-2.41,-1.12,10722.0,8991310000.0,28.24
1518994766,-2.55,-1.25,10712.9,8990680000.0,28.13
1518995067,-2.94,-1.69,10679.2,8973400000.0,27.69
1518995667,-3.51,-2.08,10633.4,8895200000.0,27.11
1518995966,-3.68,-2.18,10617.8,8853810000.0,26.91
1518996267,-3.95,-2.36,10594.9,8821540000.0,26.62
1518996566,-4.29,-2.57,10563.4,8778680000.0,26.23
1518996867,-4.24,-2.24,10576.7,8778560000.0,26.37
1518996867,-4.24,-2.24,10576.7,8778560000.0,26.37
1518997167,-4.26,-2.06,10582.9,8802030000.0,26.42
1518997467,-4.09,-1.53,10616.6,8808330000.0,26.8
1518997767,-4.08,-1.23,10621.5,8793550000.0,26.85
